id,0-4_rate,10-14_rate,15-19_rate,20-24_rate,25-29_rate,30-34_rate,35-39_rate,40-44_rate,45-49_rate,5-9_rate,50-54_rate,55-59_rate,60-64_rate,65-69_rate,70-74_rate,75-79_rate,80-84_rate,85+_rate,ASIAN_FEMALE_rate,ASIAN_MALE_rate,Amish,Area in square miles - Land area,Area in square miles - Total area,Area in square miles - Water area,BLACK_FEMALE_rate,BLACK_MALE_rate,BLACK_rate,Buddhist,Catholic,Christian Generic,Deep_Pov_All,Deep_Pov_Children,Democrat,Density per square mile of land area - Housing units,Density per square mile of land area - Population,Eastern Orthodox,HAWAIIAN_PACIFIC_FEMALE_rate,HAWAIIAN_PACIFIC_MALE_rate,HAWAIIAN_PACIFIC_rate,Hindu,Housing units,Jewish,MULTI_FEMALE_rate,MULTI_MALE_rate,MULTI_rate,Mainline Christian,MedHHInc2014,Mormon,Muslim,NATIVE_AMERICAN_FEMALE_rate,NATIVE_AMERICAN_MALE_rate,NATIVE_AMERICAN_rate,Non-Catholic Christian,Other,Other Christian,Other Misc,POP_ESTIMATE_2015,Pentecostal Charismatic,PerCapitaInc,"Percent of adults completing some college or associate's degree, 2010-2014","Percent of adults completing some college or associate's degree, 2011-2015","Percent of adults with a bachelor's degree or higher, 2010-2014","Percent of adults with a bachelor's degree or higher, 2011-2015","Percent of adults with a high school diploma only, 2010-2014","Percent of adults with a high school diploma only, 2011-2015","Percent of adults with less than a high school diploma, 2010-2014","Percent of adults with less than a high school diploma, 2011-2015",Population,PovertyAllAgesPct2014,PovertyUnder18Pct2014,Protestant Denomination,TOT_FEMALE_rate,TOT_MALE_rate,Unemployment_rate_2015,WHITE_FEMALE_rate,WHITE_MALE_rate,WHITE_rate,Zoroastrian,age_total_pop,voter_turnout_rate,votes
1077,0.051686898,0.05570435,0.066763143,0.086537215,0.059171023,0.055855545,0.052237678,0.058847034,0.062864487,0.05570435,0.068059095,0.070305413,0.066881939,0.060477774,0.045909111,0.034439933,0.024353104,0.021685602,0.004276643,0.004255043,0,667.7,720.99,53.29,0.056265929,0.047367057,0,0,42,554,8.946376828,14.73411154,0,65.6,138.8,0,0.00025919,0.000334788,0,0,43791,0,0.007559722,0.007592121,0,257,41324,7,0,0.002235518,0.002289516,0,229,7,3,51,92596,9,23975,28.32855322,0,22.14786488,0,33.56437221,0,15.95920969,0,0,18.7,26.3,2,0.520627241,0.479372759,6.9,0.450030239,0.417534235,0,0,92596,0.419164975,0
1079,0.052061,0.062207459,0.058191152,0.059248075,0.062932206,0.056047109,0.056107504,0.063083195,0.072716292,0.062207459,0.080477125,0.07507172,0.064230711,0.061392118,0.046263023,0.03219085,0.018934018,0.014947909,0.001419296,0.001056923,0,690.68,717.2,26.52,0.058432734,0.053329307,0,0,5,519,5.256570713,6.509897702,0,22,49.7,0,6.04E-05,0.000150989,0,0,15229,0,0.022557753,0.022527555,0,96,41574,0,0,0.029382455,0.028808697,0,392,0,0,14,33115,14,21093,27.38029132,0,11.30665072,0,39.40028192,0,21.91277605,0,0,16.6,23.2,1,0.513000151,0.486999849,7.7,0.401147516,0.381126378,0,0,33115,0.441582364,0
1081,0.05813635,0.059512208,0.085417821,0.144172033,0.078130872,0.067340582,0.060900804,0.059754257,0.059079067,0.059512208,0.058684145,0.055435593,0.046760047,0.039524055,0.026587173,0.017758754,0.011841292,0.010554611,0.016994388,0.017026237,0,607.54,615.85,8.31,0.128782812,0.109304236,0,0,40,375,12.32278481,11.58751442,0,102.7,230.8,0,0.000426771,0.000515947,0,0,62391,0,0.007968508,0.007758308,0,160,41256,5,2,0.001872695,0.002535145,0,174,10,2,18,156993,19,24126,28.29137216,0,33.2344179,0,26.00151878,0,12.47269116,0,0,25.2,26.4,1,0.508398464,0.491601536,5.1,0.35235329,0.354461664,0,0,156993,0.36732848,0
1083,0.057645942,0.065140787,0.063253439,0.05676227,0.062707963,0.069275498,0.067704526,0.070366451,0.073802952,0.065140787,0.078286768,0.069755517,0.056478623,0.050554749,0.036416002,0.025539203,0.016047915,0.01337508,0.008367607,0.006611174,0,559.94,607.19,47.25,0.064551673,0.070922837,0,0,59,475,4.822004914,6.57002457,0,62.5,147.8,0,0.000949129,0.000992767,0,7,34977,0,0.010560422,0.011193175,0,150,51175,7,0,0.004003797,0.003992887,0,284,14,3,26,91663,7,25658,28.19725494,0,23.07795564,0,31.3299104,0,17.39487902,0,0,13.6,18.9,3,0.49734353,0.50265647,5.5,0.408910902,0.40894363,0,0,91663,0.429835375,0
1085,0.064448269,0.064830752,0.057085485,0.066360681,0.066838784,0.053069421,0.053165041,0.053643144,0.060910308,0.064830752,0.077930771,0.073149742,0.06626506,0.058041691,0.047714668,0.032893479,0.022088353,0.017976669,0.001912412,0.001147447,0,715.91,725.07,9.16,0.387741442,0.336201951,0,0,0,550,13.47629171,24.67836257,1,7.2,15.8,0,0,0.000382482,0,0,5140,0,0.004494167,0.003729203,0,143,30675,0,0,0.001338688,0.001529929,0,275,0,116,13,10458,1,18046,25.55998351,0,13.20599148,0,33.91507489,0,27.31895012,0,0,31.4,42.7,0,0.525626315,0.474373685,11.6,0.130139606,0.131382674,0,0,10458,0.638362976,0
1087,0.048154933,0.049934572,0.095053651,0.129913635,0.058728082,0.048626014,0.040722324,0.05056268,0.051557184,0.049934572,0.063805287,0.069039518,0.070191049,0.060821774,0.043130071,0.028369537,0.02166972,0.02166972,0.001203873,0.002198377,0,608.89,613.21,4.32,0.445276106,0.363726773,0,0,9,410,13.38634136,21.33159269,1,16.8,35.2,0,0.000104685,0.000104685,0,0,10259,0,0.007956032,0.006909186,0,190,28518,10,17,0.001099189,0.000889819,0,136,31,12,53,19105,9,17113,31.63613292,0,19.36711872,0,30.31168213,0,18.68506622,0,0,32.1,44.4,11,0.540800837,0.459199163,8.1,0.085160953,0.085370322,0,0,19105,0.457890605,0
1089,0.058053352,0.061332978,0.067498563,0.069019426,0.071166193,0.067243669,0.060630606,0.061205532,0.06775912,0.061332978,0.081537516,0.073635826,0.05696864,0.046747421,0.03338535,0.026191697,0.01844011,0.015947821,0.015041533,0.011569321,0,801.59,812.7,11.11,0.132020539,0.115347689,0,1,85,441,5.941580326,9.298019334,0,182.7,417.7,1,0.000526779,0.000623072,0,0,146447,1,0.013313924,0.012019632,0,152,58833,12,2,0.004205738,0.004202906,0,217,19,4,34,353089,13,32307,30.2737401,0,38.64392027,0,21.1702498,0,9.912089825,0,0,14.2,20.3,18,0.512035209,0.487964791,5.5,0.346926696,0.34420217,0,0,353089,0.451651,0
1091,0.062362692,0.064809267,0.063211504,0.064709407,0.058268424,0.050579189,0.055821849,0.059916117,0.060764929,0.064809267,0.066806471,0.072049131,0.064959057,0.060215698,0.045036948,0.034751348,0.023716796,0.027211903,0.001797484,0.001248252,8,976.88,982.67,5.79,0.278609946,0.230976633,0,0,36,743,9.808281451,15.49176868,1,10.5,21.5,0,0.000748951,0.001048532,0,0,10237,0,0.004194128,0.004743359,0,176,32977,10,0,0.001098462,0.001547833,0,511,10,3,38,20028,3,22529,26.78763537,0,15.9578283,0,41.58359033,0,15.67094599,0,0,25.6,32.7,1,0.53050729,0.46949271,7.7,0.244058318,0.229928101,0,0,20028,0.546634711,0
1093,0.05303633,0.055754442,0.060660302,0.055224078,0.056815168,0.053765579,0.054925749,0.064870061,0.069444444,0.055754442,0.074250862,0.070637762,0.065102095,0.065135243,0.051776717,0.040274463,0.025523734,0.021711748,0.001756828,0.001193317,0,742.29,743.57,1.28,0.017435693,0.025954654,0,0,30,589,8.594198494,13.44283208,0,19.9,41.5,0,0.000364625,0.000265182,0,0,14737,0,0.005800849,0.006563246,0,123,37707,7,0,0.001856272,0.001889419,0,380,7,1,33,30168,50,20125,29.71031179,0,11.09473587,0,34.09017639,0,25.10477594,0,0,20.2,26.4,0,0.503281623,0.496718377,7,0.476067356,0.460852559,0,0,30168,0.428003182,0
1095,0.065188704,0.069495909,0.063035102,0.061430457,0.062243336,0.059825812,0.059044603,0.063995777,0.064544735,0.069495909,0.06922143,0.067088942,0.059678015,0.055687516,0.042860913,0.030773291,0.020702032,0.016394827,0.004666139,0.003114278,0,565.84,623.18,57.34,0.012826603,0.015444708,0,0,180,558,7.716703039,13.00820026,0,71.3,164.4,0,0.001024017,0.001309053,0,0,40342,0,0.008023225,0.008667195,0,126,36536,6,0,0.004887833,0.005795724,0,382,6,0,6,94725,39,20975,28.46126772,0,16.13925063,0,32.49288068,0,22.90660097,0,0,22,33.3,1,0.50837688,0.49162312,5.8,0.476949063,0.457292162,0,0,94725,0.36912114,0
1097,0.066416303,0.066062423,0.065985387,0.070299354,0.072441893,0.064952635,0.060296826,0.059268889,0.060140348,0.066062423,0.069122161,0.069601223,0.061192359,0.051767595,0.036805932,0.026526559,0.0174966,0.016752729,0.010368444,0.010332334,0,1229.44,1644.01,414.58,0.192339821,0.162676489,0,2,156,517,8.853639775,14.37869941,0,144.9,335.9,1,0.000298511,0.000349065,0,0,178196,2,0.007917765,0.007917765,0,96,42943,5,3,0.005002468,0.004660624,0,285,16,4,67,415395,58,23009,30.64981165,0,21.4083978,0,32.79989395,0,15.14189659,0,0,19.6,29.8,6,0.522343793,0.477656207,7,0.306416784,0.291719929,0,0,415395,0.393329241,0
1099,0.050754395,0.061228256,0.072809486,0.064827204,0.049416324,0.050662114,0.055460711,0.061551239,0.06431966,0.061228256,0.071748258,0.074470539,0.072209662,0.058090712,0.046509482,0.030914041,0.023577723,0.022654916,0.002260878,0.002168597,0,1025.67,1034.42,8.74,0.222073548,0.187375998,0,0,8,630,14.56358654,25.98353156,0,11,22.5,0,0.000184561,0.000322983,0,0,11333,0,0.008674387,0.007244036,0,136,34733,13,0,0.006828773,0.00641351,0,442,13,0,12,21673,40,16273,25.18386007,0,12.48923342,0,40.93288279,0,21.39402372,0,0,25.3,33.3,0,0.526415356,0.473584644,10.1,0.286393208,0.270059521,0,0,21673,0.469939556,0
1101,0.068025199,0.067340929,0.066797929,0.076421845,0.076638163,0.069623299,0.063447216,0.062153727,0.058988429,0.067340929,0.06567661,0.065005585,0.058807429,0.046278679,0.032588878,0.023265157,0.017680636,0.017119977,0.014073875,0.013680972,0,784.25,799.91,15.66,0.307329628,0.262419488,0,0,83,636,9.955021133,15.92108616,1,129.6,292.5,0,0.000423806,0.000631294,0,0,101641,4,0.00731506,0.006154009,0,199,43054,8,4,0.001681978,0.00153188,0,332,19,3,45,226519,49,25089,27.42240161,0,31.27446184,0,26.26250272,0,15.04063383,0,0,22.5,32.2,9,0.526194271,0.473805729,6.2,0.195369925,0.189388087,0,0,226519,0.417501402,0
1103,0.060636474,0.063304479,0.062250659,0.059892109,0.061481203,0.061648476,0.062919751,0.063823025,0.067937942,0.063304479,0.074386317,0.070915402,0.062426295,0.054706645,0.041625894,0.029649145,0.020373855,0.016978213,0.004549826,0.003220006,1,579.34,599.05,19.72,0.065863756,0.061029566,0,0,140,618,6.023402218,9.54675232,0,88.4,206.3,0,0.000568728,0.00061891,0,0,51193,0,0.009994564,0.010094927,0,154,45082,6,0,0.005051646,0.005762556,0,351,7,9,52,119565,48,24222,30.06293784,0,19.87387896,0,31.924082,0,18.1391012,0,0,15,23.4,3,0.507389286,0.492610714,5.8,0.421360766,0.411884749,0,0,119565,0.418107306,0
1105,0.05055947,0.0606092,0.09811438,0.090965603,0.053046001,0.049523415,0.052217157,0.051906341,0.052113552,0.0606092,0.057708247,0.070658931,0.06174886,0.05397845,0.047036884,0.035018649,0.024140075,0.024140075,0.00227932,0.002797348,0,719.66,723.88,4.22,0.366866971,0.306050559,0,0,0,538,15.14382403,31.31313131,1,6.6,14.7,0,0.000207211,0.000310816,0,0,4737,0,0.004144219,0.001761293,0,196,27403,0,0,0.000725238,0.001346871,0,302,0,0,15,9652,25,12988,21.78502879,0,9.08509277,0,38.72360845,0,30.40626999,0,0,46.9,65.9,0,0.531496063,0.468503937,10,0.157273104,0.156237049,0,0,9652,0.544446747,0
1107,0.049942485,0.05205138,0.06158934,0.066574003,0.066621933,0.068634969,0.059576304,0.057371549,0.07117523,0.05205138,0.075105445,0.072613113,0.063314801,0.056604678,0.044430598,0.034892638,0.020178298,0.020561733,0.001485813,0.001629601,0,881.41,890.13,8.72,0.213142255,0.186876917,0,0,7,664,10.56838827,20.66096603,0,10.8,22.4,0,0.001198236,0.002013037,0,0,9483,0,0.004265721,0.004745015,0,180,31933,0,15,0.000958589,0.001485813,0,451,15,0,0,20864,31,17310,26.43415425,0,9.622474561,0,42.55272084,0,21.39065035,0,0,25,34.5,0,0.500623083,0.499376917,6.8,0.279572469,0.302626534,0,0,20864,0.455042178,0
1109,0.05707196,0.052714398,0.086061853,0.173122314,0.064274042,0.05383405,0.049688313,0.049960661,0.050596139,0.052714398,0.054590571,0.058433698,0.051201356,0.050686921,0.036857713,0.026478242,0.01712764,0.015644859,0.008836168,0.013496338,0,672.09,673.01,0.91,0.203443685,0.166707014,0,0,13,492,15.56650562,17.596302,0,22.7,48.9,0,0.000544695,0.000574956,0,0,15267,0,0.008230951,0.008261212,0,159,31844,9,0,0.003419476,0.00357078,0,308,9,0,4,33046,17,19424,22.74613549,0,23.58647163,0,33.66531798,0,20.0020749,0,0,26.4,34,2,0.52033529,0.47966471,6.7,0.295860316,0.287054409,0,0,33046,0.394147552,0
1111,0.055560451,0.058909059,0.068558336,0.057234755,0.05335742,0.052167783,0.054458935,0.060098696,0.063579485,0.058909059,0.071906944,0.07512337,0.068249912,0.064548819,0.050801903,0.037583715,0.024850194,0.020840677,0.002247092,0.001498061,0,580.55,584.13,3.59,0.107728234,0.092659499,0,0,13,566,10.64099087,19.00317712,0,20.6,39.5,0,0.000352485,0.000352485,0,0,11982,0,0.0070497,0.007666549,0,147,36939,0,0,0.002423335,0.002070849,0,346,0,8,31,22696,32,19324,23.91626409,0,12.41223833,0,38.13204509,0,25.5394525,0,0,20.4,29.8,0,0.514143461,0.485856539,5.9,0.394342615,0.381609094,0,0,22696,0.446334156,0
1113,0.078025478,0.072125377,0.061448207,0.068236674,0.081847134,0.073080791,0.064515588,0.059939658,0.060844787,0.072125377,0.067968488,0.063342273,0.055397251,0.043580288,0.031377808,0.022510895,0.015303386,0.014180355,0.005615153,0.003268522,0,641.14,647.19,6.05,0.228578612,0.208766343,0,0,60,649,9.3846236,13.5188726,1,38.4,82.6,0,0.001290647,0.001475025,0,0,24595,0,0.012872947,0.012437144,0,150,35585,14,0,0.002698626,0.002866242,0,389,15,1,57,59660,44,19652,33.3073721,0,15.45588828,0,32.5473345,0,18.68940513,0,0,20.9,30.3,7,0.513275226,0.486724774,6,0.262219242,0.257911498,0,0,59660,0.320750922,0
1115,0.059661897,0.065587891,0.058444541,0.054964743,0.065082573,0.067758458,0.066081724,0.067540253,0.068481981,0.065587891,0.073248042,0.06983715,0.060626593,0.056113191,0.042929003,0.02840113,0.017605715,0.013563176,0.005030204,0.003387923,0,631.9,653.64,21.74,0.044249719,0.052139559,0,0,25,462,7.524578525,12.17217934,0,56.2,132.3,0,0.000310081,0.000378988,0,0,35541,0,0.006534672,0.006362404,0,50,50571,0,0,0.00179158,0.002067207,0,349,0,0,26,87074,35,23863,31.36403128,0,15.48014514,0,35.56327831,0,17.59254527,0,0,14.3,18.5,1,0.50099915,0.49900085,5.2,0.443082895,0.434664768,0,0,87074,0.435686887,0
1117,0.058554091,0.067250243,0.068016846,0.056857982,0.060643084,0.067082549,0.070570592,0.073109964,0.07161988,0.067250243,0.072314614,0.068380982,0.059598588,0.050054381,0.033989258,0.022030252,0.014416927,0.014148616,0.01144634,0.010234149,0,784.93,809.53,24.59,0.066239286,0.058635543,0,0,29,412,3.634263463,4.706971875,0,103.2,248.5,0,0.000239563,0.000234772,0,2,80970,0,0.006731732,0.006827557,0,116,69432,7,1,0.001753604,0.001974003,0,235,11,4,20,208713,34,33135,29.67827922,0,40.19399504,0,21.40683425,0,8.720891489,0,0,9.6,11.7,0,0.51376771,0.48623229,4.2,0.427357184,0.408326266,0,0,208713,0.475332155,0
1119,0.047775319,0.054643975,0.08494238,0.145768145,0.049225368,0.044875219,0.042204075,0.049835915,0.052278104,0.054643975,0.064336412,0.072426162,0.069068152,0.051362283,0.037319698,0.030603679,0.021674426,0.02671144,0.006334427,0.006105472,13,903.89,913.32,9.43,0.400976876,0.320689918,0,0,5,358,17.890625,27.54297994,1,7.5,15.2,0,0.000152637,7.63E-05,0,0,6786,0,0.002594826,0.002213234,0,140,25413,0,0,0.000915821,0.000381592,0,191,0,0,10,13103,2,14042,21.89163038,0,15.02177068,0,40.16690856,0,22.91969037,0,0,38.1,51.1,0,0.54819507,0.45180493,8,0.137220484,0.122338396,0,0,13103,0.487750897,0
1121,0.054463159,0.061277238,0.06210581,0.063861888,0.062996216,0.0605847,0.059805595,0.066483639,0.067918182,0.061277238,0.070329698,0.07423759,0.067114343,0.05902649,0.041923277,0.029568895,0.018908758,0.016237541,0.002980386,0.003487423,0,736.78,760.31,23.53,0.172293537,0.153347679,0,0,43,506,8.935086215,15.84461181,0,50.3,111.7,0,0.000136034,9.89E-05,0,0,37088,0,0.007494249,0.007246914,0,93,39999,6,0,0.001731345,0.002250748,0,331,6,0,31,80862,45,19134,29.42932209,0,12.4519669,0,37.7651874,0,20.35352362,0,0,22.5,32.7,3,0.515681037,0.484318963,6.6,0.331045485,0.317887265,0,0,80862,0.410798645,0
1123,0.058735677,0.056679072,0.058784644,0.059298795,0.056874939,0.05249241,0.050533738,0.060425032,0.064929977,0.056679072,0.071197728,0.077220644,0.073278817,0.069459407,0.051757908,0.036994418,0.024679267,0.019341886,0.002742141,0.002350406,0,716.52,766.25,49.73,0.144770346,0.128562335,0,0,42,668,9.809947631,20.23902602,0,30.9,58.1,0,0.0001469,0.000220351,0,0,22111,0,0.005827049,0.006145333,0,145,36779,3,0,0.002056606,0.001860738,0,480,4,0,23,40844,17,21034,27.19477197,0,17.60312576,0,35.50707099,0,19.69503129,0,0,21.3,34.1,0,0.512853785,0.487146215,6.1,0.357310743,0.348007051,0,0,40844,0.453040838,0
1125,0.059374632,0.057864651,0.085294348,0.126201122,0.083009766,0.065046868,0.059472683,0.058320587,0.054511315,0.057864651,0.058021532,0.059859984,0.055633996,0.043343335,0.028410205,0.019487587,0.014805663,0.014325215,0.007427344,0.007260658,0,1321.75,1351.25,29.5,0.170838726,0.142997215,0,0,38,506,9.104901414,12.22915458,0,64.2,147.3,0,0.00034808,0.000333373,0,0,84872,0,0.005858532,0.005574185,0,109,46892,6,1,0.001563909,0.001809036,0,323,9,1,55,203976,15,23124,28.42324863,0,27.72645721,0,30.85742896,0,12.99286519,0,0,18,23.2,2,0.518536494,0.481463506,5.5,0.332499902,0.323489038,0,0,203976,0.400576538,0
1127,0.058458664,0.059224431,0.062119031,0.058872178,0.06008209,0.053986584,0.058336141,0.062609122,0.065855975,0.059224431,0.071308237,0.072472203,0.069087512,0.062348761,0.047676662,0.035868533,0.022666708,0.016892823,0.002634239,0.002404509,0,791.19,805.19,14,0.032973933,0.030722578,0,0,15,637,8.316053024,13.50753491,0,38.9,84.7,0,0.000336938,0.000673875,0,0,30816,0,0.007060373,0.006815328,0,127,37245,7,0,0.002312617,0.002649554,0,386,7,1,21,65294,101,20580,31.11479053,0,10.71436352,0,35.24759809,0,22.92324786,0,0,23.5,32.9,0,0.513661286,0.486338714,7.2,0.468343186,0.44307287,0,0,65294,0.447866573,0
1129,0.047667222,0.060164247,0.069447751,0.065341585,0.055343966,0.053856225,0.055403475,0.059866698,0.068614616,0.060164247,0.074684599,0.076767436,0.066888836,0.060580814,0.044037134,0.030587955,0.022732683,0.016365151,0.003154011,0.002915972,0,1080.21,1088.57,8.36,0.128064746,0.114734587,0,0,3,583,4.245366807,4.422360248,0,7.8,16.3,0,0.000476077,0.000535587,0,0,8407,0,0.008569388,0.005236848,0,134,41321,0,0,0.042608903,0.036538919,0,371,0,4,16,16804,56,20737,23.25500435,0,10.26109661,0,48.46823325,0,18.0156658,0,0,18.5,26.7,0,0.514401333,0.485598667,8.9,0.331528208,0.325636753,0,0,16804,0.505355868,0
1131,0.057148024,0.060674564,0.079754046,0.063748983,0.051180034,0.051180034,0.054525726,0.055882087,0.055972511,0.060674564,0.065286192,0.070802062,0.072339271,0.060855412,0.045302469,0.032552672,0.024685776,0.020707116,0.00045212,0.000813817,0,888.5,907.41,18.91,0.373994032,0.332489375,0,0,2,601,22.87769784,34.45807771,1,6.4,13.1,0,9.04E-05,0.000180848,0,0,5649,0,0.002803147,0.003526539,0,346,24035,8,0,0.001175513,0.000994665,0,186,8,0,40,11059,27,13881,24.96651487,0,11.51888561,0,42.13769087,0,21.37690865,0,0,33.7,47.1,0,0.523103355,0.476896645,14.7,0.144588118,0.138891401,0,0,11059,0.551134822,0
1133,0.051472128,0.055534615,0.059722746,0.051681535,0.054655107,0.050634502,0.055450852,0.063115132,0.068475939,0.055534615,0.078569335,0.074046153,0.06851782,0.069271684,0.054026888,0.039242786,0.022825313,0.021108179,0.002052184,0.00096327,0,612.98,631.87,18.89,0.005193282,0.005821502,0,0,18,596,8.171452703,16.63967611,0,22,39.9,0,0.000711982,0.001214558,0,0,13469,0,0.006617247,0.007580517,0,86,35528,5,0,0.004230012,0.00414625,0,458,5,0,0,23877,52,19078,29.36452917,0,11.10340843,0,33.33333333,0,26.19872906,0,0,20.1,32,0,0.50864849,0.49135151,7.6,0.489843783,0.471625414,0,0,23877,0.429492817,0
4001,0.075509976,0.081931891,0.078308196,0.071690405,0.062666144,0.056845846,0.053809777,0.054089599,0.056272211,0.081931891,0.066555671,0.065856116,0.055726558,0.046786244,0.036684669,0.026723004,0.015935865,0.01345944,0.002042701,0.001706914,0,11197.52,11218.44,20.92,0.004742983,0.005162717,0,1,419,63,18.45883719,25.72670343,1,2.9,6.4,0,0.000195875,0.000405742,0,0,32514,0,0.008716456,0.009360047,0,15,32366,209,0,0.377395976,0.35724879,0,14,215,3,10,71474,20,12828,32.8500947,0,10.10124629,0,32.8547712,0,24.19388781,0,0,33.1,39.5,3,0.505820298,0.494179702,13.4,0.112726306,0.120295492,0,0,71474,0.261059966,0
4003,0.064210968,0.061925063,0.061323926,0.061656134,0.062186084,0.065112674,0.055573572,0.051088771,0.053358855,0.061925063,0.062431284,0.06813418,0.066488962,0.065389513,0.054189374,0.039841173,0.025042119,0.022178807,0.013130107,0.008740222,0,6165.69,6218.6,52.91,0.020035277,0.027067003,0,0,405,138,8.402629812,12.13549437,0,9.6,21.3,0,0.002096071,0.001890419,0,0,59041,0,0.015518837,0.01570867,0,36,45025,60,0,0.008059987,0.00958656,0,45,63,7,26,126427,18,23552,39.48416269,0,23.09682354,0,23.74358859,0,13.67542518,0,0,18.7,27.5,2,0.491010623,0.508989377,7.4,0.432170343,0.445996504,0,0,126427,0.341279948,0
4005,0.05920329,0.060828055,0.095623917,0.140175561,0.072956282,0.062697254,0.055601487,0.051561141,0.051532384,0.060828055,0.058045824,0.06152541,0.05678052,0.044184993,0.028835992,0.018957993,0.011495575,0.011049843,0.010553786,0.00819572,0,18618.89,18661.34,42.46,0.008332315,0.008540802,0,5,101,112,10.99145905,11.59271523,1,3.4,7.2,1,0.001265304,0.000733301,0,0,63321,1,0.013882399,0.01405494,0,40,48653,123,1,0.139449449,0.131002106,0,9,136,15,30,139097,13,23459,33.24464061,0,32.84110971,0,21.66960908,0,12.24464061,0,0,21.3,24.8,0,0.505877194,0.494122806,6.6,0.332393941,0.331595937,0,0,139097,0.32300481,0
4007,0.056584962,0.058673037,0.052107827,0.050395982,0.04973758,0.044997084,0.041422901,0.041686262,0.052333565,0.058673037,0.063357099,0.077823134,0.080701292,0.089091217,0.073929156,0.05062172,0.034274535,0.026900431,0.004815741,0.002953404,0,4757.93,4795.43,37.5,0.004364266,0.005135537,0,0,317,137,8.916441842,14.06595431,0,6.9,11.3,0,0.000413853,0.000771271,0,0,32698,0,0.008295867,0.007900826,0,58,37677,88,0,0.085912075,0.081623055,0,18,88,2,24,53159,12,20857,36.37099089,0,17.06464156,0,30.13126647,0,16.43310107,0,0,24.4,39.2,2,0.504317237,0.495682763,8,0.400515435,0.39729867,0,0,53159,0.402528264,0
4009,0.077470398,0.079966017,0.078160675,0.075346466,0.07802793,0.070753465,0.066293209,0.059921415,0.055779748,0.079966017,0.052593851,0.055461159,0.048133595,0.042664472,0.030212924,0.024212818,0.016672861,0.013354219,0.002814209,0.00371688,0,4622.6,4641.07,18.47,0.005495672,0.015610896,0,0,333,68,12.38607364,15.49185922,0,2.8,8.1,0,0.001115064,0.001115064,0,0,12980,0,0.008548824,0.009398396,0,32,46046,316,0,0.06902777,0.069426008,0,7,316,1,18,37666,6,17687,37.66591202,0,13.57482133,0,34.00807919,0,14.75118746,0,0,20,24.1,2,0.465220623,0.534779377,7.4,0.378219084,0.435512133,0,0,37666,0.316970212,0
